gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,60000,p
gcChannelsIntervalMs,config.test.ts: should_correctly_apply_partial_configuration_overrides,60000,p
gcChannelsIntervalMs,index.test.ts: it_increments_a_valid_Redis_stream_ID,60000,p
gcChannelsIntervalMs,config.test.ts: should_perform_deep_merge_between_configs,60000,p
gcChannelsIntervalMs,index.test.ts: sends_data_to_channel,60000,p
gcChannelsIntervalMs,index.test.ts: stale_sockets,60000,p
gcChannelsIntervalMs,index.test.ts: success_with_results,60000,p
gcChannelsIntervalMs,index.test.ts: error,60000,p
gcChannelsIntervalMs,config.test.ts: buildConfig_performs_deep_merge_between_configs,60000,p
gcChannelsIntervalMs,index.test.ts: closing_sockets,60000,p
gcChannelsIntervalMs,index.test.ts: multiple_sockets,60000,p
gcChannelsIntervalMs,index.test.ts: services_health_checks,60000,p
gcChannelsIntervalMs,config.test.ts: should_override_Redis_config_with_environment_variables,60000,p
gcChannelsIntervalMs,index.test.ts: success_no_results,60000,p
gcChannelsIntervalMs,index.test.ts: invalid_JWT,60000,p
gcChannelsIntervalMs,config.test.ts: should_override_StatsD_config_with_environment_variables,60000,p
gcChannelsIntervalMs,index.test.ts: no_sockets,60000,p
gcChannelsIntervalMs,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,60000,p
gcChannelsIntervalMs,config.test.ts: should_use_default_values_for_missing_environment_variables,60000,p
gcChannelsIntervalMs,index.test.ts: active_sockets,60000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",60000,p
gcChannelsIntervalMs,config.test.ts: should_override_JWT_config_with_environment_variables,60000,p
gcChannelsIntervalMs,index.test.ts: error_sending_data_to_client,60000,p
gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,60000,p
gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,60000,p
gcChannelsIntervalMs,index.test.ts: responds_with_a_404_when_not_found,60000,p
gcChannelsIntervalMs,config.test.ts: should_clean_up_environment_variables_after_use,60000,p
gcChannelsIntervalMs,index.test.ts: valid_upgrade,60000,p
gcChannelsIntervalMs,config.test.ts: should_build_default_configuration,60000,p
gcChannelsIntervalMs,index.test.ts: it_handles_an_invalid_Redis_stream_ID,60000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_with_lastId",60000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_no_channel",60000,p
gcChannelsIntervalMs,config.test.ts: should_handle_invalid_environment_variable_values,60000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_no_lastId",60000,p
gcChannelsIntervalMs,index.test.ts: channel_not_present,60000,p
gcChannelsIntervalMs,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,60000,p
gcChannelsIntervalMs,index.test.ts: closed_sockets,60000,p
gcChannelsIntervalMs,index.test.ts: invalid_channel,60000,p
gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,240000,p
gcChannelsIntervalMs,config.test.ts: should_correctly_apply_partial_configuration_overrides,240000,p
gcChannelsIntervalMs,index.test.ts: it_increments_a_valid_Redis_stream_ID,240000,p
gcChannelsIntervalMs,config.test.ts: should_perform_deep_merge_between_configs,240000,p
gcChannelsIntervalMs,index.test.ts: sends_data_to_channel,240000,p
gcChannelsIntervalMs,index.test.ts: stale_sockets,240000,p
gcChannelsIntervalMs,index.test.ts: success_with_results,240000,p
gcChannelsIntervalMs,index.test.ts: error,240000,p
gcChannelsIntervalMs,config.test.ts: buildConfig_performs_deep_merge_between_configs,240000,p
gcChannelsIntervalMs,index.test.ts: closing_sockets,240000,p
gcChannelsIntervalMs,index.test.ts: multiple_sockets,240000,p
gcChannelsIntervalMs,index.test.ts: services_health_checks,240000,p
gcChannelsIntervalMs,config.test.ts: should_override_Redis_config_with_environment_variables,240000,p
gcChannelsIntervalMs,index.test.ts: success_no_results,240000,p
gcChannelsIntervalMs,index.test.ts: invalid_JWT,240000,p
gcChannelsIntervalMs,config.test.ts: should_override_StatsD_config_with_environment_variables,240000,p
gcChannelsIntervalMs,index.test.ts: no_sockets,240000,p
gcChannelsIntervalMs,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,240000,p
gcChannelsIntervalMs,config.test.ts: should_use_default_values_for_missing_environment_variables,240000,p
gcChannelsIntervalMs,index.test.ts: active_sockets,240000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",240000,p
gcChannelsIntervalMs,config.test.ts: should_override_JWT_config_with_environment_variables,240000,p
gcChannelsIntervalMs,index.test.ts: error_sending_data_to_client,240000,p
gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,240000,p
gcChannelsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,240000,p
gcChannelsIntervalMs,index.test.ts: responds_with_a_404_when_not_found,240000,p
gcChannelsIntervalMs,config.test.ts: should_clean_up_environment_variables_after_use,240000,p
gcChannelsIntervalMs,index.test.ts: valid_upgrade,240000,p
gcChannelsIntervalMs,config.test.ts: should_build_default_configuration,240000,p
gcChannelsIntervalMs,index.test.ts: it_handles_an_invalid_Redis_stream_ID,240000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_with_lastId",240000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_no_channel",240000,p
gcChannelsIntervalMs,config.test.ts: should_handle_invalid_environment_variable_values,240000,p
gcChannelsIntervalMs,"index.test.ts: valid_JWT,_no_lastId",240000,p
gcChannelsIntervalMs,index.test.ts: channel_not_present,240000,p
gcChannelsIntervalMs,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,240000,p
gcChannelsIntervalMs,index.test.ts: closed_sockets,240000,p
gcChannelsIntervalMs,index.test.ts: invalid_channel,240000,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,JSON,p
jwtAlgorithms.0,config.test.ts: should_correctly_apply_partial_configuration_overrides,JSON,p
jwtAlgorithms.0,index.test.ts: it_increments_a_valid_Redis_stream_ID,JSON,p
jwtAlgorithms.0,config.test.ts: should_perform_deep_merge_between_configs,JSON,p
jwtAlgorithms.0,index.test.ts: sends_data_to_channel,JSON,p
jwtAlgorithms.0,index.test.ts: stale_sockets,JSON,p
jwtAlgorithms.0,index.test.ts: success_with_results,JSON,p
jwtAlgorithms.0,index.test.ts: error,JSON,p
jwtAlgorithms.0,config.test.ts: buildConfig_performs_deep_merge_between_configs,JSON,p
jwtAlgorithms.0,index.test.ts: closing_sockets,JSON,p
jwtAlgorithms.0,index.test.ts: multiple_sockets,JSON,p
jwtAlgorithms.0,index.test.ts: services_health_checks,JSON,p
jwtAlgorithms.0,config.test.ts: should_override_Redis_config_with_environment_variables,JSON,p
jwtAlgorithms.0,index.test.ts: success_no_results,JSON,p
jwtAlgorithms.0,index.test.ts: invalid_JWT,JSON,p
jwtAlgorithms.0,config.test.ts: should_override_StatsD_config_with_environment_variables,JSON,p
jwtAlgorithms.0,index.test.ts: no_sockets,JSON,p
jwtAlgorithms.0,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,JSON,p
jwtAlgorithms.0,config.test.ts: should_use_default_values_for_missing_environment_variables,JSON,p
jwtAlgorithms.0,index.test.ts: active_sockets,JSON,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",JSON,p
jwtAlgorithms.0,config.test.ts: should_override_JWT_config_with_environment_variables,JSON,p
jwtAlgorithms.0,index.test.ts: error_sending_data_to_client,JSON,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,JSON,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,JSON,p
jwtAlgorithms.0,index.test.ts: responds_with_a_404_when_not_found,JSON,p
jwtAlgorithms.0,config.test.ts: should_clean_up_environment_variables_after_use,JSON,p
jwtAlgorithms.0,index.test.ts: valid_upgrade,JSON,p
jwtAlgorithms.0,config.test.ts: should_build_default_configuration,JSON,p
jwtAlgorithms.0,index.test.ts: it_handles_an_invalid_Redis_stream_ID,JSON,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_with_lastId",JSON,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_no_channel",JSON,p
jwtAlgorithms.0,config.test.ts: should_handle_invalid_environment_variable_values,JSON,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_no_lastId",JSON,p
jwtAlgorithms.0,index.test.ts: channel_not_present,JSON,p
jwtAlgorithms.0,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,JSON,p
jwtAlgorithms.0,index.test.ts: closed_sockets,JSON,p
jwtAlgorithms.0,index.test.ts: invalid_channel,JSON,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,JWT,p
jwtAlgorithms.0,config.test.ts: should_correctly_apply_partial_configuration_overrides,JWT,p
jwtAlgorithms.0,index.test.ts: it_increments_a_valid_Redis_stream_ID,JWT,p
jwtAlgorithms.0,config.test.ts: should_perform_deep_merge_between_configs,JWT,p
jwtAlgorithms.0,index.test.ts: sends_data_to_channel,JWT,p
jwtAlgorithms.0,index.test.ts: stale_sockets,JWT,p
jwtAlgorithms.0,index.test.ts: success_with_results,JWT,p
jwtAlgorithms.0,index.test.ts: error,JWT,p
jwtAlgorithms.0,config.test.ts: buildConfig_performs_deep_merge_between_configs,JWT,p
jwtAlgorithms.0,index.test.ts: closing_sockets,JWT,p
jwtAlgorithms.0,index.test.ts: multiple_sockets,JWT,p
jwtAlgorithms.0,index.test.ts: services_health_checks,JWT,p
jwtAlgorithms.0,config.test.ts: should_override_Redis_config_with_environment_variables,JWT,p
jwtAlgorithms.0,index.test.ts: success_no_results,JWT,p
jwtAlgorithms.0,index.test.ts: invalid_JWT,JWT,p
jwtAlgorithms.0,config.test.ts: should_override_StatsD_config_with_environment_variables,JWT,p
jwtAlgorithms.0,index.test.ts: no_sockets,JWT,p
jwtAlgorithms.0,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,JWT,p
jwtAlgorithms.0,config.test.ts: should_use_default_values_for_missing_environment_variables,JWT,p
jwtAlgorithms.0,index.test.ts: active_sockets,JWT,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",JWT,p
jwtAlgorithms.0,config.test.ts: should_override_JWT_config_with_environment_variables,JWT,p
jwtAlgorithms.0,index.test.ts: error_sending_data_to_client,JWT,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,JWT,p
jwtAlgorithms.0,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,JWT,p
jwtAlgorithms.0,index.test.ts: responds_with_a_404_when_not_found,JWT,p
jwtAlgorithms.0,config.test.ts: should_clean_up_environment_variables_after_use,JWT,p
jwtAlgorithms.0,index.test.ts: valid_upgrade,JWT,p
jwtAlgorithms.0,config.test.ts: should_build_default_configuration,JWT,p
jwtAlgorithms.0,index.test.ts: it_handles_an_invalid_Redis_stream_ID,JWT,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_with_lastId",JWT,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_no_channel",JWT,p
jwtAlgorithms.0,config.test.ts: should_handle_invalid_environment_variable_values,JWT,p
jwtAlgorithms.0,"index.test.ts: valid_JWT,_no_lastId",JWT,p
jwtAlgorithms.0,index.test.ts: channel_not_present,JWT,p
jwtAlgorithms.0,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,JWT,p
jwtAlgorithms.0,index.test.ts: closed_sockets,JWT,p
jwtAlgorithms.0,index.test.ts: invalid_channel,JWT,p
logToFile,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,TRUE,p
logToFile,config.test.ts: should_correctly_apply_partial_configuration_overrides,TRUE,p
logToFile,index.test.ts: it_increments_a_valid_Redis_stream_ID,TRUE,p
logToFile,config.test.ts: should_perform_deep_merge_between_configs,TRUE,p
logToFile,index.test.ts: sends_data_to_channel,TRUE,p
logToFile,index.test.ts: stale_sockets,TRUE,p
logToFile,index.test.ts: success_with_results,TRUE,p
logToFile,index.test.ts: error,TRUE,p
logToFile,config.test.ts: buildConfig_performs_deep_merge_between_configs,TRUE,p
logToFile,index.test.ts: closing_sockets,TRUE,p
logToFile,index.test.ts: multiple_sockets,TRUE,p
logToFile,index.test.ts: services_health_checks,TRUE,p
logToFile,config.test.ts: should_override_Redis_config_with_environment_variables,TRUE,p
logToFile,index.test.ts: success_no_results,TRUE,p
logToFile,index.test.ts: invalid_JWT,TRUE,p
logToFile,config.test.ts: should_override_StatsD_config_with_environment_variables,TRUE,p
logToFile,index.test.ts: no_sockets,TRUE,p
logToFile,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,TRUE,p
logToFile,config.test.ts: should_use_default_values_for_missing_environment_variables,TRUE,p
logToFile,index.test.ts: active_sockets,TRUE,p
logToFile,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",TRUE,p
logToFile,config.test.ts: should_override_JWT_config_with_environment_variables,TRUE,p
logToFile,index.test.ts: error_sending_data_to_client,TRUE,p
logToFile,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,TRUE,p
logToFile,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,TRUE,p
logToFile,index.test.ts: responds_with_a_404_when_not_found,TRUE,p
logToFile,config.test.ts: should_clean_up_environment_variables_after_use,TRUE,p
logToFile,index.test.ts: valid_upgrade,TRUE,p
logToFile,config.test.ts: should_build_default_configuration,TRUE,p
logToFile,index.test.ts: it_handles_an_invalid_Redis_stream_ID,TRUE,p
logToFile,"index.test.ts: valid_JWT,_with_lastId",TRUE,p
logToFile,"index.test.ts: valid_JWT,_no_channel",TRUE,p
logToFile,config.test.ts: should_handle_invalid_environment_variable_values,TRUE,p
logToFile,"index.test.ts: valid_JWT,_no_lastId",TRUE,p
logToFile,index.test.ts: channel_not_present,TRUE,p
logToFile,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,TRUE,p
logToFile,index.test.ts: closed_sockets,TRUE,p
logToFile,index.test.ts: invalid_channel,TRUE,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,10000,p
pingSocketsIntervalMs,config.test.ts: should_correctly_apply_partial_configuration_overrides,10000,p
pingSocketsIntervalMs,index.test.ts: it_increments_a_valid_Redis_stream_ID,10000,p
pingSocketsIntervalMs,config.test.ts: should_perform_deep_merge_between_configs,10000,p
pingSocketsIntervalMs,index.test.ts: sends_data_to_channel,10000,p
pingSocketsIntervalMs,index.test.ts: stale_sockets,10000,p
pingSocketsIntervalMs,index.test.ts: success_with_results,10000,p
pingSocketsIntervalMs,index.test.ts: error,10000,p
pingSocketsIntervalMs,config.test.ts: buildConfig_performs_deep_merge_between_configs,10000,p
pingSocketsIntervalMs,index.test.ts: closing_sockets,10000,p
pingSocketsIntervalMs,index.test.ts: multiple_sockets,10000,p
pingSocketsIntervalMs,index.test.ts: services_health_checks,10000,p
pingSocketsIntervalMs,config.test.ts: should_override_Redis_config_with_environment_variables,10000,p
pingSocketsIntervalMs,index.test.ts: success_no_results,10000,p
pingSocketsIntervalMs,index.test.ts: invalid_JWT,10000,p
pingSocketsIntervalMs,config.test.ts: should_override_StatsD_config_with_environment_variables,10000,p
pingSocketsIntervalMs,index.test.ts: no_sockets,10000,p
pingSocketsIntervalMs,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,10000,p
pingSocketsIntervalMs,config.test.ts: should_use_default_values_for_missing_environment_variables,10000,p
pingSocketsIntervalMs,index.test.ts: active_sockets,10000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",10000,p
pingSocketsIntervalMs,config.test.ts: should_override_JWT_config_with_environment_variables,10000,p
pingSocketsIntervalMs,index.test.ts: error_sending_data_to_client,10000,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,10000,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,10000,p
pingSocketsIntervalMs,index.test.ts: responds_with_a_404_when_not_found,10000,p
pingSocketsIntervalMs,config.test.ts: should_clean_up_environment_variables_after_use,10000,p
pingSocketsIntervalMs,index.test.ts: valid_upgrade,10000,p
pingSocketsIntervalMs,config.test.ts: should_build_default_configuration,10000,p
pingSocketsIntervalMs,index.test.ts: it_handles_an_invalid_Redis_stream_ID,10000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_with_lastId",10000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_no_channel",10000,p
pingSocketsIntervalMs,config.test.ts: should_handle_invalid_environment_variable_values,10000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_no_lastId",10000,p
pingSocketsIntervalMs,index.test.ts: channel_not_present,10000,p
pingSocketsIntervalMs,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,10000,p
pingSocketsIntervalMs,index.test.ts: closed_sockets,10000,p
pingSocketsIntervalMs,index.test.ts: invalid_channel,10000,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,40000,p
pingSocketsIntervalMs,config.test.ts: should_correctly_apply_partial_configuration_overrides,40000,p
pingSocketsIntervalMs,index.test.ts: it_increments_a_valid_Redis_stream_ID,40000,p
pingSocketsIntervalMs,config.test.ts: should_perform_deep_merge_between_configs,40000,p
pingSocketsIntervalMs,index.test.ts: sends_data_to_channel,40000,p
pingSocketsIntervalMs,index.test.ts: stale_sockets,40000,p
pingSocketsIntervalMs,index.test.ts: success_with_results,40000,p
pingSocketsIntervalMs,index.test.ts: error,40000,p
pingSocketsIntervalMs,config.test.ts: buildConfig_performs_deep_merge_between_configs,40000,p
pingSocketsIntervalMs,index.test.ts: closing_sockets,40000,p
pingSocketsIntervalMs,index.test.ts: multiple_sockets,40000,p
pingSocketsIntervalMs,index.test.ts: services_health_checks,40000,p
pingSocketsIntervalMs,config.test.ts: should_override_Redis_config_with_environment_variables,40000,p
pingSocketsIntervalMs,index.test.ts: success_no_results,40000,p
pingSocketsIntervalMs,index.test.ts: invalid_JWT,40000,p
pingSocketsIntervalMs,config.test.ts: should_override_StatsD_config_with_environment_variables,40000,p
pingSocketsIntervalMs,index.test.ts: no_sockets,40000,p
pingSocketsIntervalMs,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,40000,p
pingSocketsIntervalMs,config.test.ts: should_use_default_values_for_missing_environment_variables,40000,p
pingSocketsIntervalMs,index.test.ts: active_sockets,40000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",40000,p
pingSocketsIntervalMs,config.test.ts: should_override_JWT_config_with_environment_variables,40000,p
pingSocketsIntervalMs,index.test.ts: error_sending_data_to_client,40000,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,40000,p
pingSocketsIntervalMs,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,40000,p
pingSocketsIntervalMs,index.test.ts: responds_with_a_404_when_not_found,40000,p
pingSocketsIntervalMs,config.test.ts: should_clean_up_environment_variables_after_use,40000,p
pingSocketsIntervalMs,index.test.ts: valid_upgrade,40000,p
pingSocketsIntervalMs,config.test.ts: should_build_default_configuration,40000,p
pingSocketsIntervalMs,index.test.ts: it_handles_an_invalid_Redis_stream_ID,40000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_with_lastId",40000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_no_channel",40000,p
pingSocketsIntervalMs,config.test.ts: should_handle_invalid_environment_variable_values,40000,p
pingSocketsIntervalMs,"index.test.ts: valid_JWT,_no_lastId",40000,p
pingSocketsIntervalMs,index.test.ts: channel_not_present,40000,p
pingSocketsIntervalMs,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,40000,p
pingSocketsIntervalMs,index.test.ts: closed_sockets,40000,p
pingSocketsIntervalMs,index.test.ts: invalid_channel,40000,p
port,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,4062,p
port,config.test.ts: should_correctly_apply_partial_configuration_overrides,4062,p
port,index.test.ts: it_increments_a_valid_Redis_stream_ID,4062,p
port,config.test.ts: should_perform_deep_merge_between_configs,4062,p
port,index.test.ts: sends_data_to_channel,4062,p
port,index.test.ts: stale_sockets,4062,p
port,index.test.ts: success_with_results,4062,p
port,index.test.ts: error,4062,p
port,config.test.ts: buildConfig_performs_deep_merge_between_configs,4062,p
port,index.test.ts: closing_sockets,4062,p
port,index.test.ts: multiple_sockets,4062,p
port,index.test.ts: services_health_checks,4062,p
port,config.test.ts: should_override_Redis_config_with_environment_variables,4062,p
port,index.test.ts: success_no_results,4062,p
port,index.test.ts: invalid_JWT,4062,p
port,config.test.ts: should_override_StatsD_config_with_environment_variables,4062,p
port,index.test.ts: no_sockets,4062,p
port,config.test.ts: should_provide_consistent_configuration_on_multiple_calls,4062,p
port,config.test.ts: should_use_default_values_for_missing_environment_variables,4062,p
port,index.test.ts: active_sockets,4062,p
port,"index.test.ts: valid_JWT,_with_lastId_and_lastFirehoseId",4062,p
port,config.test.ts: should_override_JWT_config_with_environment_variables,4062,p
port,index.test.ts: error_sending_data_to_client,4062,p
port,index.test.ts: it_builds_a_valid_Redis_URL_with_SSL,4062,p
port,index.test.ts: it_builds_a_valid_Redis_URL_from_defaults,4062,p
port,index.test.ts: responds_with_a_404_when_not_found,4062,p
port,config.test.ts: should_clean_up_environment_variables_after_use,4062,p
port,index.test.ts: valid_upgrade,4062,p
port,config.test.ts: should_build_default_configuration,4062,p
port,index.test.ts: it_handles_an_invalid_Redis_stream_ID,4062,p
port,"index.test.ts: valid_JWT,_with_lastId",4062,p
port,"index.test.ts: valid_JWT,_no_channel",4062,p
port,config.test.ts: should_handle_invalid_environment_variable_values,4062,p
port,"index.test.ts: valid_JWT,_no_lastId",4062,p
port,index.test.ts: channel_not_present,4062,p
port,config.test.ts: buildConfig_builds_configuration_and_applies_env_var_overrides,4062,p
port,index.test.ts: closed_sockets,4062,p
port,index.test.ts: invalid_channel,4062,p
port,index.test.ts: it_builds_a_valid_Redis_URL_with_a_password,16250,p
port,config.test.ts: should_correctly_apply_partial_configuration_overrides,16250,p
port,index.test.ts: it_increments_a_valid_Redis_stream_ID,16250,p
port,config.test.ts: should_perform_deep_merge_between_configs,16250,p
port,index.test.ts: sends_data_to_channel,16250,p
port,index.test.ts: stale_sockets,16250,p
port,index.test.ts: success_with_results,16250,p
port,index.test.ts: error,16250,p
port,config.test.ts: buildConfig_performs_deep_merge_between_configs,16250,p
port,index.test.ts: closing_sockets,16250,p
